ID,label
47585,90
47586,87
47587,35
47588,69
47589,96
47590,47
47591,44
47592,24
47593,92
47594,55
47595,98
47596,73
47597,50
47598,60
47599,59
47600,79
47601,18
47602,80
47603,48
47604,31
47605,55
47606,97
47607,87
47608,6
47609,90
47610,15
47611,99
47612,8
47613,53
47614,20
47615,40
47616,40
47617,36
47618,16
47619,29
47620,12
47621,5
47622,79
47623,19
47624,78
47625,9
47626,32
47627,20
47628,52
47629,7
47630,75
47631,77
47632,20
47633,27
47634,7
47635,79
47636,52
47637,4
47638,60
47639,58
47640,87
47641,86
47642,57
47643,58
47644,41
47645,78
47646,39
47647,13
47648,15
47649,94
47650,63
47651,11
47652,67
47653,74
47654,28
47655,30
47656,3
47657,14
47658,71
47659,19
47660,92
47661,22
47662,60
47663,38
47664,10
47665,36
47666,94
47667,13
47668,24
47669,90
47670,43
47671,52
47672,6
47673,51
47674,32
47675,76
47676,95
47677,81
47678,90
47679,3
47680,83
47681,45
47682,45
47683,84
47684,74
47685,10
47686,36
47687,90
47688,22
47689,62
47690,37
47691,46
47692,22
47693,40
47694,37
47695,70
47696,73
47697,26
47698,51
47699,54
47700,44
47701,53
47702,42
47703,36
47704,30
47705,82
47706,58
47707,84
47708,34
47709,36
47710,45
47711,1
47712,24
47713,92
47714,4
47715,71
47716,85
47717,64
47718,16
47719,22
47720,28
47721,22
47722,30
47723,78
47724,99
47725,23
47726,82
47727,35
47728,97
47729,25
47730,62
47731,27
47732,70
47733,1
47734,51
47735,56
47736,88
47737,81
47738,69
47739,65
47740,2
47741,59
47742,10
47743,44
47744,73
47745,15
47746,54
47747,85
47748,62
47749,50
47750,57
47751,94
47752,66
47753,49
47754,88
47755,78
47756,72
47757,24
47758,12
47759,97
47760,45
47761,35
47762,8
47763,77
47764,62
47765,63
47766,47
47767,36
47768,55
47769,82
47770,57
47771,39
47772,69
47773,69
47774,68
47775,56
47776,28
47777,34
47778,63
47779,2
47780,95
47781,57
47782,75
47783,9
47784,68
47785,29
47786,4
47787,1
47788,58
47789,32
47790,53
47791,4
47792,83
47793,21
47794,66
47795,44
47796,64
47797,7
47798,52
47799,77
47800,97
47801,21
47802,63
47803,1
47804,8
47805,1
47806,10
47807,5
47808,97
47809,47
47810,16
47811,78
47812,14
47813,6
47814,69
47815,66
47816,54
47817,34
47818,32
47819,79
47820,0
47821,83
47822,98
47823,6
47824,65
47825,92
47826,93
47827,19
47828,45
47829,34
47830,24
47831,94
47832,75
47833,83
47834,9
47835,61
47836,36
47837,48
47838,89
47839,56
47840,22
47841,43
47842,37
47843,76
47844,34
47845,5
47846,25
47847,55
47848,5
47849,1
47850,43
47851,48
47852,47
47853,27
47854,6
47855,97
47856,28
47857,16
47858,14
47859,72
47860,63
47861,56
47862,53
47863,1
47864,16
47865,91
47866,38
47867,68
47868,33
47869,97
47870,99
47871,62
47872,25
47873,53
47874,1
47875,4
47876,19
47877,37
47878,48
47879,18
47880,18
47881,76
47882,47
47883,97
47884,5
47885,85
47886,55
47887,42
47888,79
47889,4
47890,27
47891,15
47892,91
47893,36
47894,31
47895,90
47896,62
47897,51
47898,1
47899,76
47900,50
47901,98
47902,26
47903,85
47904,80
47905,79
47906,95
47907,93
47908,64
47909,28
47910,81
47911,60
47912,46
47913,90
47914,63
47915,16
47916,26
47917,27
47918,38
47919,75
47920,74
47921,96
47922,26
47923,30
47924,60
47925,33
47926,65
47927,17
47928,44
47929,35
47930,28
47931,32
47932,48
47933,80
47934,87
47935,78
47936,36
47937,54
47938,46
47939,6
47940,27
47941,38
47942,29
47943,73
47944,86
47945,27
47946,38
47947,22
47948,78
47949,29
47950,36
47951,97
47952,65
47953,53
47954,59
47955,37
47956,24
47957,4
47958,96
47959,54
47960,48
47961,5
47962,22
47963,54
47964,8
47965,81
47966,32
47967,76
47968,21
47969,91
47970,97
47971,35
47972,68
47973,11
47974,80
47975,5
47976,83
47977,64
47978,6
47979,86
47980,78
47981,8
47982,73
47983,52
47984,4
47985,81
47986,83
47987,19
47988,69
47989,98
47990,67
47991,18
47992,49
47993,90
47994,98
47995,55
47996,51
47997,86
47998,54
47999,47
48000,42
48001,45
48002,51
48003,36
48004,5
48005,10
48006,77
48007,60
48008,16
48009,47
48010,74
48011,1
48012,95
48013,10
48014,63
48015,71
48016,37
48017,10
48018,5
48019,45
48020,46
48021,97
48022,86
48023,92
48024,26
48025,30
48026,6
48027,35
48028,59
48029,35
48030,94
48031,71
48032,19
48033,43
48034,89
48035,15
48036,68
48037,83
48038,97
48039,30
48040,94
48041,84
48042,48
48043,83
48044,2
48045,52
48046,3
48047,61
48048,77
48049,1
48050,74
48051,39
48052,15
48053,59
48054,88
48055,13
48056,13
48057,84
48058,93
48059,74
48060,68
48061,68
48062,89
48063,74
48064,79
48065,68
48066,57
48067,7
48068,31
48069,40
48070,40
48071,37
48072,76
48073,0
48074,63
48075,74
48076,82
48077,54
48078,0
48079,21
48080,64
48081,87
48082,65
48083,70
48084,58
48085,33
48086,11
48087,74
48088,66
48089,59
48090,97
48091,68
48092,87
48093,22
48094,83
48095,94
48096,30
48097,36
48098,35
48099,20
48100,53
48101,64
48102,50
48103,27
48104,31
48105,41
48106,51
48107,65
48108,28
48109,96
48110,97
48111,45
48112,17
48113,11
48114,76
48115,77
48116,82
48117,30
48118,19
48119,59
48120,36
48121,61
48122,83
48123,83
48124,25
48125,8
48126,98
48127,42
48128,20
48129,75
48130,59
48131,53
48132,46
48133,43
48134,98
48135,60
48136,8
48137,88
48138,71
48139,65
48140,83
48141,16
48142,26
48143,79
48144,36
48145,47
48146,38
48147,68
48148,52
48149,30
48150,33
48151,68
48152,96
48153,29
48154,3
48155,64
48156,1
48157,28
48158,4
48159,15
48160,72
48161,94
48162,67
48163,16
48164,39
48165,27
48166,95
48167,31
48168,33
48169,67
48170,78
48171,96
48172,61
48173,3
48174,42
48175,94
48176,9
48177,44
48178,37
48179,18
48180,37
48181,68
48182,66
48183,29
48184,45
48185,94
48186,66
48187,44
48188,3
48189,43
48190,9
48191,21
48192,48
48193,70
48194,75
48195,95
48196,82
48197,11
48198,71
48199,62
48200,13
48201,36
48202,21
48203,65
48204,74
48205,33
48206,6
48207,38
48208,21
48209,97
48210,51
48211,46
48212,14
48213,82
48214,72
48215,30
48216,22
48217,59
48218,24
48219,96
48220,78
48221,30
48222,51
48223,61
48224,89
48225,42
48226,1
48227,29
48228,46
48229,4
48230,77
48231,53
48232,13
48233,51
48234,0
48235,20
48236,20
48237,88
48238,59
48239,76
48240,21
48241,9
48242,24
48243,72
48244,64
48245,98
48246,38
48247,7
48248,30
48249,69
48250,7
48251,94
48252,63
48253,60
48254,65
48255,79
48256,17
48257,57
48258,38
48259,89
48260,7
48261,28
48262,48
48263,27
48264,81
48265,92
48266,62
48267,90
48268,16
48269,33
48270,76
48271,30
48272,50
48273,70
48274,23
48275,64
48276,10
48277,26
48278,83
48279,66
48280,63
48281,72
48282,12
48283,71
48284,16
48285,43
48286,38
48287,71
48288,40
48289,53
48290,91
48291,73
48292,90
48293,67
48294,78
48295,16
48296,83
48297,63
48298,44
48299,3
48300,6
48301,18
48302,6
48303,62
48304,35
48305,69
48306,88
48307,6
48308,77
48309,90
48310,47
48311,54
48312,44
48313,81
48314,35
48315,88
48316,0
48317,65
48318,87
48319,29
48320,89
48321,11
48322,11
48323,85
48324,86
48325,28
48326,65
48327,23
48328,14
48329,80
48330,61
48331,45
48332,78
48333,5
48334,48
48335,29
48336,77
48337,68
48338,27
48339,84
48340,55
48341,42
48342,33
48343,19
48344,53
48345,96
48346,88
48347,23
48348,85
48349,2
48350,72
48351,37
48352,93
48353,8
48354,41
48355,10
48356,89
48357,19
48358,85
48359,37
48360,17
48361,41
48362,81
48363,4
48364,42
48365,21
48366,97
48367,62
48368,18
48369,16
48370,16
48371,80
48372,20
48373,81
48374,43
48375,80
48376,84
48377,13
48378,25
48379,67
48380,57
48381,94
48382,10
48383,93
48384,86
48385,59
48386,90
48387,10
48388,88
48389,36
48390,87
48391,58
48392,74
48393,70
48394,0
48395,78
48396,63
48397,64
48398,1
48399,27
48400,33
48401,90
48402,11
48403,80
48404,98
48405,96
48406,69
48407,10
48408,67
48409,24
48410,76
48411,7
48412,85
48413,31
48414,94
48415,40
48416,12
48417,58
48418,26
48419,83
48420,87
48421,30
48422,88
48423,40
48424,37
48425,71
48426,59
48427,40
48428,64
48429,67
48430,63
48431,75
48432,58
48433,18
48434,54
48435,45
48436,19
48437,91
48438,30
48439,90
48440,41
48441,91
48442,81
48443,23
48444,20
48445,27
48446,43
48447,3
48448,55
48449,6
48450,22
48451,65
48452,41
48453,36
48454,45
48455,39
48456,75
48457,60
48458,34
48459,19
48460,38
48461,59
48462,6
48463,36
48464,63
48465,63
48466,24
48467,70
48468,70
48469,13
48470,33
48471,34
48472,87
48473,57
48474,85
48475,56
48476,55
48477,92
48478,87
48479,58
48480,93
48481,64
48482,14
48483,68
48484,15
48485,15
48486,37
48487,95
48488,12
48489,56
48490,82
48491,88
48492,9
48493,78
48494,52
48495,89
48496,7
48497,48
48498,12
48499,33
48500,80
48501,62
48502,39
48503,45
48504,30
48505,78
48506,57
48507,91
48508,93
48509,11
48510,92
48511,93
48512,81
48513,67
48514,64
48515,85
48516,81
48517,20
48518,61
48519,88
48520,38
48521,1
48522,98
48523,95
48524,52
48525,54
48526,70
48527,44
48528,34
48529,13
48530,3
48531,65
48532,43
48533,27
48534,77
48535,96
48536,94
48537,4
48538,68
48539,99
48540,56
48541,98
48542,60
48543,17
48544,93
48545,65
48546,3
48547,61
48548,96
48549,6
48550,23
48551,82
48552,20
48553,19
48554,18
48555,34
48556,81
48557,98
48558,5
48559,5
48560,28
48561,96
48562,55
48563,2
48564,84
48565,92
48566,45
48567,5
48568,80
48569,11
48570,36
48571,44
48572,21
48573,77
48574,51
48575,41
48576,33
48577,97
48578,14
48579,84
48580,70
48581,12
48582,53
48583,20
48584,44
48585,97
48586,66
48587,66
48588,9
48589,14
48590,46
48591,40
48592,17
48593,85
48594,14
48595,96
48596,7
48597,36
48598,62
48599,26
48600,16
48601,43
48602,26
48603,14
48604,92
48605,59
48606,21
48607,41
48608,4
48609,23
48610,49
48611,74
48612,48
48613,74
48614,13
48615,22
48616,48
48617,23
48618,38
48619,62
48620,34
48621,86
48622,53
48623,6
48624,51
48625,48
48626,96
48627,42
48628,6
48629,37
48630,37
48631,69
48632,65
48633,58
48634,65
48635,36
48636,29
48637,83
48638,67
48639,29
48640,88
48641,47
48642,29
48643,66
48644,96
48645,37
48646,80
48647,97
48648,63
48649,81
48650,69
48651,78
48652,37
48653,22
48654,5
48655,70
48656,64
48657,3
48658,8
48659,28
48660,12
48661,93
48662,4
48663,64
48664,64
48665,86
48666,61
48667,93
48668,49
48669,95
48670,34
48671,7
48672,7
48673,18
48674,86
48675,23
48676,13
48677,59
48678,14
48679,68
48680,4
48681,40
48682,68
48683,94
48684,79
48685,33
48686,37
48687,35
48688,11
48689,19
48690,21
48691,45
48692,62
48693,90
48694,84
48695,1
48696,41
48697,84
48698,35
48699,22
48700,30
48701,18
48702,4
48703,55
48704,71
48705,50
48706,15
48707,79
48708,86
48709,76
48710,93
48711,47
48712,84
48713,28
48714,94
48715,13
48716,45
48717,42
48718,61
48719,8
48720,86
48721,40
48722,59
48723,16
48724,87
48725,7
48726,5
48727,22
48728,81
48729,17
48730,23
48731,9
48732,54
48733,56
48734,62
48735,80
48736,89
48737,70
48738,21
48739,29
48740,14
48741,19
48742,70
48743,56
48744,47
48745,18
48746,9
48747,94
48748,1
48749,99
48750,11
48751,21
48752,70
48753,26
48754,43
48755,48
48756,25
48757,31
48758,82
48759,89
48760,21
48761,47
48762,49
48763,58
48764,49
48765,33
48766,42
48767,95
48768,47
48769,71
48770,78
48771,54
48772,35
48773,11
48774,90
48775,27
48776,36
48777,48
48778,10
48779,16
48780,71
48781,54
48782,20
48783,31
48784,0
48785,5
48786,76
48787,3
48788,16
48789,9
48790,52
48791,15
48792,55
48793,14
48794,3
48795,50
48796,78
48797,49
48798,59
48799,47
48800,43
48801,34
48802,16
48803,77
48804,81
48805,44
48806,23
48807,82
48808,81
48809,7
48810,72
48811,27
48812,52
48813,39
48814,12
48815,28
48816,51
48817,82
48818,25
48819,11
48820,35
48821,25
48822,13
48823,5
48824,34
48825,11
48826,95
48827,34
48828,91
48829,2
48830,58
48831,90
48832,80
48833,42
48834,12
48835,88
48836,37
48837,49
48838,24
48839,85
48840,97
48841,70
48842,37
48843,19
48844,55
48845,80
48846,20
48847,26
48848,82
48849,80
48850,85
48851,49
48852,14
48853,17
48854,45
48855,56
48856,91
48857,12
48858,34
48859,78
48860,82
48861,56
48862,88
48863,86
48864,3
48865,66
48866,81
48867,36
48868,15
48869,68
48870,46
48871,50
48872,30
48873,57
48874,95
48875,21
48876,53
48877,19
48878,74
48879,83
48880,74
48881,86
48882,27
48883,60
48884,6
48885,86
48886,67
48887,25
48888,35
48889,89
48890,58
48891,44
48892,94
48893,62
48894,99
48895,82
48896,24
48897,96
48898,41
48899,30
48900,40
48901,89
48902,76
48903,93
48904,62
48905,65
48906,89
48907,21
48908,6
48909,40
48910,87
48911,21
48912,48
48913,53
48914,92
48915,50
48916,20
48917,63
48918,19
48919,56
48920,32
48921,28
48922,43
48923,42
48924,32
48925,96
48926,17
48927,30
48928,77
48929,30
48930,2
48931,15
48932,95
48933,23
48934,47
48935,20
48936,25
48937,56
48938,53
48939,59
48940,38
48941,7
48942,7
48943,7
48944,30
48945,34
48946,80
48947,19
48948,59
48949,21
48950,76
48951,78
48952,42
48953,13
48954,32
48955,84
48956,23
48957,1
48958,65
48959,93
48960,4
48961,75
48962,33
48963,85
48964,42
48965,62
48966,76
48967,92
48968,86
48969,81
48970,35
48971,84
48972,49
48973,34
48974,82
48975,40
48976,85
48977,77
48978,90
48979,74
48980,30
48981,47
48982,61
48983,5
48984,64
48985,40
48986,31
48987,20
48988,29
48989,25
48990,13
48991,66
48992,22
48993,11
48994,3
48995,8
48996,11
48997,30
48998,87
48999,91
49000,17
49001,12
49002,88
49003,47
49004,3
49005,54
49006,9
49007,35
49008,83
49009,24
49010,81
49011,42
49012,81
49013,73
49014,72
49015,88
49016,8
49017,18
49018,2
49019,38
49020,18
49021,52
49022,9
49023,74
49024,89
49025,73
49026,22
49027,65
49028,61
49029,45
49030,13
49031,80
49032,90
49033,16
49034,69
49035,44
49036,1
49037,3
49038,5
49039,35
49040,56
49041,0
49042,31
49043,31
49044,98
49045,76
49046,16
49047,85
49048,2
49049,91
49050,9
49051,58
49052,30
49053,21
49054,54
49055,27
49056,66
49057,32
49058,50
49059,18
49060,48
49061,57
49062,40
49063,11
49064,86
49065,38
49066,37
49067,60
49068,3
49069,10
49070,64
49071,41
49072,36
49073,47
49074,11
49075,68
49076,34
49077,22
49078,73
49079,15
49080,55
49081,39
49082,63
49083,36
49084,18
49085,44
49086,48
49087,96
49088,92
49089,84
49090,34
49091,49
49092,70
49093,95
49094,99
49095,48
49096,56
49097,49
49098,86
49099,23
49100,70
49101,51
49102,5
49103,59
49104,70
49105,52
49106,8
49107,12
49108,49
49109,92
49110,69
49111,0
49112,73
49113,75
49114,28
49115,25
49116,36
49117,28
49118,0
49119,96
49120,67
49121,57
49122,0
49123,32
49124,91
49125,61
49126,36
49127,67
49128,90
49129,25
49130,35
49131,84
49132,76
49133,79
49134,97
49135,72
49136,9
49137,85
49138,68
49139,67
49140,58
49141,75
49142,70
49143,66
49144,98
49145,39
49146,57
49147,46
49148,14
49149,88
49150,49
49151,59
49152,46
49153,68
49154,80
49155,69
49156,3
49157,69
49158,24
49159,26
49160,14
49161,87
49162,8
49163,89
49164,35
49165,63
49166,0
49167,59
49168,8
49169,29
49170,83
49171,92
49172,48
49173,40
49174,23
49175,94
49176,1
49177,78
49178,87
49179,70
49180,46
49181,97
49182,80
49183,79
49184,8
49185,46
49186,55
49187,42
49188,81
49189,75
49190,6
49191,41
49192,93
49193,1
49194,33
49195,34
49196,40
49197,19
49198,82
49199,2
49200,24
49201,83
49202,58
49203,69
49204,20
49205,53
49206,39
49207,29
49208,61
49209,12
49210,71
49211,42
49212,36
49213,46
49214,29
49215,46
49216,68
49217,6
49218,65
49219,65
49220,18
49221,79
49222,41
49223,18
49224,77
49225,95
49226,86
49227,59
49228,67
49229,73
49230,42
49231,59
49232,92
49233,78
49234,26
49235,4
49236,76
49237,16
49238,62
49239,55
49240,94
49241,82
49242,0
49243,8
49244,81
49245,69
49246,74
49247,25
49248,96
49249,19
49250,22
49251,41
49252,77
49253,99
49254,36
49255,6
49256,76
49257,71
49258,77
49259,50
49260,53
49261,37
49262,24
49263,60
49264,17
49265,46
49266,46
49267,38
49268,45
49269,82
49270,93
49271,46
49272,77
49273,56
49274,94
49275,56
49276,32
49277,59
49278,39
49279,10
49280,33
49281,34
49282,41
49283,94
49284,28
49285,16
49286,37
49287,8
49288,68
49289,80
49290,89
49291,53
49292,98
49293,22
49294,7
49295,15
49296,8
49297,80
49298,38
49299,8
49300,69
49301,62
49302,67
49303,96
49304,26
49305,96
49306,30
49307,75
49308,10
49309,76
49310,97
49311,1
49312,78
49313,35
49314,72
49315,11
49316,17
49317,65
49318,43
49319,53
49320,29
49321,3
49322,48
49323,7
49324,41
49325,88
49326,61
49327,97
49328,36
49329,87
49330,18
49331,35
49332,59
49333,1
49334,10
49335,11
49336,65
49337,6
49338,19
49339,40
49340,27
49341,57
49342,82
49343,35
49344,25
49345,58
49346,58
49347,50
49348,12
49349,25
49350,18
49351,6
49352,40
49353,16
49354,90
49355,53
49356,0
49357,63
49358,24
49359,19
49360,74
49361,29
49362,33
49363,21
49364,73
49365,95
49366,80
49367,93
49368,37
49369,37
49370,5
49371,42
49372,96
49373,83
49374,73
49375,32
49376,37
49377,56
49378,63
49379,92
49380,40
49381,75
49382,18
49383,42
49384,62
49385,43
49386,88
49387,15
49388,67
49389,93
49390,22
49391,60
49392,80
49393,14
49394,35
49395,96
49396,98
49397,77
49398,17
49399,21
49400,21
49401,24
49402,22
49403,56
49404,61
49405,61
49406,85
49407,13
49408,79
49409,94
49410,87
49411,89
49412,25
49413,85
49414,81
49415,45
49416,5
49417,73
49418,16
49419,6
49420,46
49421,74
49422,27
49423,66
49424,11
49425,13
49426,77
49427,4
49428,65
49429,96
49430,65
49431,14
49432,40
49433,42
49434,80
49435,77
49436,19
49437,12
49438,10
49439,59
49440,91
49441,3
49442,57
49443,87
49444,34
49445,11
49446,86
49447,2
49448,95
49449,93
49450,60
49451,62
49452,40
49453,21
49454,50
49455,62
49456,28
49457,57
49458,20
49459,32
49460,91
49461,54
49462,93
49463,77
49464,53
49465,54
49466,7
49467,64
49468,7
49469,66
49470,83
49471,96
49472,60
49473,75
49474,35
49475,52
49476,2
49477,88
49478,46
49479,79
49480,71
49481,51
49482,17
49483,78
49484,87
49485,56
49486,10
49487,31
49488,14
49489,52
49490,80
49491,2
49492,16
49493,10
49494,68
49495,17
49496,26
49497,87
49498,63
49499,12
49500,4
49501,50
49502,64
49503,64
49504,69
49505,40
49506,81
49507,35
49508,24
49509,25
49510,81
49511,72
49512,47
49513,52
49514,18
49515,97
49516,8
49517,33
49518,73
49519,58
49520,57
49521,11
49522,41
49523,98
49524,10
49525,30
49526,0
49527,27
49528,90
49529,82
49530,7
49531,12
49532,72
49533,16
49534,91
49535,76
49536,66
49537,10
49538,34
49539,17
49540,89
49541,69
49542,20
49543,42
49544,63
49545,35
49546,44
49547,57
49548,68
49549,40
49550,95
49551,23
49552,68
49553,62
49554,94
49555,67
49556,21
49557,76
49558,76
49559,4
49560,73
49561,40
49562,40
49563,22
49564,23
49565,85
49566,72
49567,98
49568,19
49569,78
49570,67
49571,51
49572,34
49573,96
49574,41
49575,94
49576,3
49577,21
49578,42
49579,5
49580,52
49581,47
49582,73
49583,51
49584,53
49585,31
49586,53
49587,29
49588,73
49589,36
49590,73
49591,26
49592,53
49593,62
49594,98
49595,77
49596,38
49597,15
49598,80
49599,24
49600,22
49601,93
49602,87
49603,82
49604,78
49605,43
49606,5
49607,60
49608,21
49609,21
49610,34
49611,3
49612,35
49613,18
49614,44
49615,9
49616,79
49617,5
49618,69
49619,25
49620,34
49621,68
49622,10
49623,35
49624,83
49625,39
49626,54
49627,10
49628,71
49629,33
49630,84
49631,19
49632,13
49633,88
49634,23
49635,12
49636,74
49637,96
49638,29
49639,16
49640,22
49641,98
49642,3
49643,67
49644,70
49645,9
49646,19
49647,39
49648,74
49649,32
49650,17
49651,84
49652,10
49653,89
49654,42
49655,32
49656,77
49657,58
49658,83
49659,17
49660,49
49661,88
49662,15
49663,23
49664,39
49665,41
49666,93
49667,47
49668,54
49669,88
49670,28
49671,13
49672,44
49673,58
49674,33
49675,42
49676,22
49677,58
49678,72
49679,98
49680,77
49681,98
49682,34
49683,86
49684,53
49685,26
49686,90
49687,89
49688,48
49689,58
49690,21
49691,82
49692,70
49693,82
49694,22
49695,28
49696,69
49697,30
49698,82
49699,31
49700,70
49701,46
49702,87
49703,31
49704,45
49705,3
49706,23
49707,15
49708,3
49709,5
49710,75
49711,66
49712,2
49713,32
49714,37
49715,74
49716,20
49717,66
49718,91
49719,20
49720,75
49721,65
49722,56
49723,83
49724,17
49725,5
49726,57
49727,50
49728,79
49729,81
49730,32
49731,98
49732,0
49733,67
49734,24
49735,22
49736,92
49737,22
49738,39
49739,68
49740,42
49741,62
49742,67
49743,0
49744,33
49745,90
49746,42
49747,10
49748,97
49749,42
49750,4
49751,72
49752,94
49753,11
49754,31
49755,43
49756,40
49757,14
49758,92
49759,18
49760,33
49761,85
49762,39
49763,4
49764,1
49765,33
49766,62
49767,83
49768,56
49769,38
49770,4
49771,92
49772,47
49773,88
49774,95
49775,98
49776,92
49777,19
49778,61
49779,50
49780,15
49781,11
49782,53
49783,39
49784,80
49785,5
49786,7
49787,10
49788,77
49789,37
49790,85
49791,45
49792,66
49793,39
49794,22
49795,46
49796,0
49797,31
49798,30
49799,5
49800,69
49801,49
49802,75
49803,22
49804,30
49805,87
49806,0
49807,55
49808,49
49809,43
49810,37
49811,39
49812,81
49813,52
49814,61
49815,36
49816,69
49817,17
49818,72
49819,97
49820,47
49821,40
49822,88
49823,22
49824,99
49825,90
49826,26
49827,47
49828,60
49829,36
49830,29
49831,54
49832,34
49833,91
49834,56
49835,6
49836,73
49837,22
49838,61
49839,73
49840,93
49841,62
49842,56
49843,47
49844,7
49845,37
49846,56
49847,13
49848,56
49849,69
49850,33
49851,78
49852,66
49853,49
49854,68
49855,83
49856,89
49857,41
49858,30
49859,15
49860,78
49861,37
49862,34
49863,11
49864,28
49865,18
49866,46
49867,1
49868,4
49869,38
49870,2
49871,62
49872,89
49873,39
49874,17
49875,15
49876,20
49877,59
49878,2
49879,13
49880,61
49881,91
49882,46
49883,32
49884,66
49885,37
49886,8
49887,95
49888,1
49889,76
49890,3
49891,73
49892,23
49893,74
49894,63
49895,56
49896,20
49897,59
49898,37
49899,55
49900,54
49901,32
49902,7
49903,5
49904,94
49905,22
49906,71
49907,42
49908,10
49909,56
49910,53
49911,32
49912,37
49913,75
49914,15
49915,97
49916,80
49917,52
49918,86
49919,95
49920,9
49921,78
49922,4
49923,27
49924,84
49925,46
49926,90
49927,59
49928,52
49929,83
49930,23
49931,70
49932,90
49933,65
49934,14
49935,76
49936,67
49937,86
49938,35
49939,63
49940,59
49941,68
49942,52
49943,41
49944,21
49945,76
49946,6
49947,94
49948,92
49949,79
49950,76
49951,35
49952,88
49953,10
49954,20
49955,56
49956,40
49957,21
49958,86
49959,29
49960,97
49961,22
49962,36
49963,82
49964,36
49965,67
49966,12
49967,45
49968,7
49969,98
49970,61
49971,50
49972,48
49973,56
49974,89
49975,14
49976,70
49977,80
49978,62
49979,89
49980,0
49981,98
49982,10
49983,81
49984,14
49985,57
49986,86
49987,92
49988,10
49989,7
49990,7
49991,8
49992,31
49993,76
49994,11
49995,85
49996,69
49997,64
49998,16
49999,7
50000,68
50001,94
50002,18
50003,43
50004,6
50005,91
50006,84
50007,51
50008,59
50009,1
50010,62
50011,81
50012,8
50013,37
50014,46
50015,64
50016,8
50017,82
50018,10
50019,26
50020,8
50021,2
50022,98
50023,94
50024,59
50025,27
50026,18
50027,1
50028,41
50029,93
50030,76
50031,22
50032,49
50033,9
50034,36
50035,27
50036,52
50037,25
50038,63
50039,84
50040,50
50041,12
50042,71
50043,71
50044,88
50045,12
50046,55
50047,94
50048,18
50049,2
50050,81
50051,97
50052,99
50053,21
50054,11
50055,62
50056,96
50057,90
50058,14
50059,15
50060,62
50061,96
50062,22
50063,74
50064,71
50065,30
50066,99
50067,77
50068,75
50069,39
50070,99
50071,3
50072,62
50073,24
50074,8
50075,42
50076,32
50077,47
50078,11
50079,7
50080,8
50081,98
50082,76
50083,79
50084,18
50085,11
50086,39
50087,19
50088,89
50089,41
50090,64
50091,91
50092,67
50093,52
50094,67
50095,15
50096,98
50097,68
50098,67
50099,30
50100,8
50101,27
50102,74
50103,8
50104,72
50105,59
50106,31
50107,69
50108,89
50109,84
50110,67
50111,39
50112,53
50113,99
50114,20
50115,76
50116,97
50117,90
50118,28
50119,81
50120,4
50121,30
50122,48
50123,53
50124,20
50125,63
50126,47
50127,60
50128,89
50129,45
50130,96
50131,47
50132,26
50133,87
50134,89
50135,38
50136,12
50137,37
50138,68
50139,23
50140,94
50141,75
50142,14
50143,46
50144,94
50145,3
50146,49
50147,77
50148,82
50149,93
50150,62
50151,42
50152,79
50153,5
50154,92
50155,92
50156,63
50157,28
50158,83
50159,41
50160,1
50161,61
50162,57
50163,14
50164,49
50165,7
50166,14
50167,42
50168,81
50169,56
50170,26
50171,50
50172,82
50173,12
50174,90
50175,34
50176,77
50177,77
50178,91
50179,93
50180,24
50181,37
50182,15
50183,94
50184,1
50185,58
50186,55
50187,43
50188,43
50189,64
50190,12
50191,31
50192,43
50193,58
50194,40
50195,4
50196,99
50197,31
50198,6
50199,36
50200,95
50201,21
50202,70
50203,47
50204,93
50205,30
50206,27
50207,80
50208,82
50209,85
50210,22
50211,7
50212,60
50213,95
50214,71
50215,34
50216,7
50217,68
50218,82
50219,24
50220,20
50221,98
50222,0
50223,57
50224,35
50225,10
50226,83
50227,10
50228,98
50229,75
50230,99
50231,91
50232,35
50233,76
50234,45
50235,39
50236,89
50237,91
50238,66
50239,15
50240,10
50241,74
50242,79
50243,51
50244,53
50245,24
50246,51
50247,50
50248,75
50249,60
50250,99
50251,36
50252,18
50253,74
50254,76
50255,62
50256,23
50257,39
50258,14
50259,30
50260,10
50261,95
50262,10
50263,74
50264,75
50265,71
50266,34
50267,8
50268,82
50269,13
50270,45
50271,26
50272,67
50273,45
50274,40
50275,36
50276,51
50277,6
50278,12
50279,29
50280,4
50281,17
50282,10
50283,98
50284,72
50285,91
50286,78
50287,73
50288,95
50289,44
50290,88
50291,48
50292,49
50293,93
50294,65
50295,92
50296,82
50297,65
50298,48
50299,24
50300,20
50301,59
50302,99
50303,68
50304,20
50305,25
50306,97
50307,85
50308,37
50309,10
50310,67
50311,45
50312,51
50313,17
50314,45
50315,2
50316,9
50317,66
50318,99
50319,35
50320,8
50321,51
50322,28
50323,5
50324,73
50325,76
50326,48
50327,73
50328,53
50329,74
50330,5
50331,11
50332,13
50333,78
50334,34
50335,43
50336,63
50337,52
50338,54
50339,24
50340,40
50341,47
50342,36
50343,79
50344,4
50345,18
50346,49
50347,28
50348,6
50349,25
50350,79
50351,9
50352,30
50353,37
50354,90
50355,73
50356,84
50357,64
50358,78
50359,15
50360,7
50361,91
50362,41
50363,34
50364,81
50365,34
50366,40
50367,32
50368,55
50369,35
50370,11
50371,97
50372,19
50373,60
50374,78
50375,85
50376,89
50377,43
50378,55
50379,19
50380,99
50381,90
50382,89
50383,92
